"log_stars","Stars","Forks","Issues","Size","language","age_group","created_year","log_size"
6.39692965521615,599,144,24,397,"Objective-C","Old",2012,5.98645200528444
5.29330482472449,198,65,24,1247,"C","Old",2016,7.12929754892937
5.64190707093811,281,27,6,85,"Swift","Old",2015,4.45434729625351
6.46925031679577,644,133,7,816,"C#","New",2022,6.70563909486
8.49882553405805,4908,414,79,10865,"JavaScript","Old",2014,9.29339392711147
7.22256601882217,1369,343,56,14873,"Dart","New",2019,9.60737000126325
5.38449506278909,217,113,1,293,"PHP","Old",2012,5.68357976733868
6.53813982376767,690,69,8,273,"Python","New",2023,5.61312810638807
5.96614673912369,389,404,53,1342,"JavaScript","Old",2010,7.20266119652324
6.41673228251233,611,52,136,32185,"JavaScript","Old",2015,10.3792868543784
5.9427993751267,380,254,11,45610,"Jupyter Notebook","Old",2016,10.7279041944818
6.34738920965601,570,195,16,126,"Python","Old",2011,4.84418708645859
7.03966034986208,1140,215,34,16475,"Python","New",2020,9.70966005555597
5.42934562895444,227,50,3,15,"JavaScript","Old",2016,2.77258872223978
6.26339826259162,524,403,10,1966,"PHP","Old",2014,7.58426481838906
5.81413053182507,334,106,0,8817,"Java","New",2022,9.08455036591788
5.79605775076537,328,29,0,20409,"Lua","New",2021,9.92378025580389
7.82604401351897,2504,167,8,38248,"Go","New",2021,10.5518726951221
6.45833828334479,637,63,15,254,"Ruby","Old",2013,5.54126354515843
6.71417052990947,823,174,17,739,"Python","Old",2017,6.60665018619822
5.93224518744801,376,45,9,2458,"Swift","Old",2016,7.80751004221619
6.27664348934164,531,81,23,35034,"C","Old",2015,10.4641028408046
5.44673737166631,231,111,80,54162,"C++","Old",2017,10.8997532974849
5.51342874616498,247,59,9,5150,"Shell","Old",2017,8.54694614956558
5.50938833662798,246,116,522,109036,"Kotlin","Old",2017,11.5994425531526
5.52545293913178,250,44,0,140,"C#","Old",2012,4.94875989037817
6.34738920965601,570,32,61,4301,"Rust","New",2022,8.36683530982767
6.08449941307517,438,387,5,82,"Java","Old",2015,4.4188406077966
5.76205138278018,317,235,0,257,"C++","Old",2017,5.55295958492162
5.88887795833288,360,113,2,432,"Java","Old",2013,6.07073772800249
6.3578422665081,576,166,10,1165,"HTML","Old",2012,7.06133436691044
6.29710931993394,542,16,11,6404,"Rust","New",2022,8.76483421433083
5.62040086571715,275,4,0,410,"Go","New",2022,6.01859321449623
8.6339089911122,5618,1205,11,128286,"Jupyter Notebook","Old",2016,11.7620252204505
5.15905529921453,173,36,6,5555,"JavaScript","Old",2016,8.62263370387423
5.33753807970132,207,25,1,2217,"Shell","New",2021,7.70436116791031
5.34710753071747,209,41,7,625,"JavaScript","New",2023,6.4393503711001
5.23644196282995,187,12,1,588,"JavaScript","Old",2018,6.37842618365159
6.18208490671663,483,17,0,61,"Swift","Old",2017,4.12713438504509
7.31055015853442,1495,10,1,133667,"HTML","Old",2016,11.8031143926332
5.47646355193151,238,28,0,12,"","Old",2015,2.56494935746154
5.18738580584075,178,19,1,87500,"Python","New",2022,11.3794055008518
7.07326971745971,1179,98,1,26,"","Old",2017,3.29583686600433
5.18738580584075,178,23,4,36,"Python","New",2019,3.61091791264422
6.88448665204278,976,75,0,289,"Python","Old",2012,5.66988092298052
5.62040086571715,275,50,34,508,"TypeScript","New",2023,6.23244801655052
5.23110861685459,186,21,9,599,"C++","New",2019,6.39692965521615
7.92407232492342,2762,480,292,37831,"C#","Old",2013,10.5409105843237
7.92551897978693,2766,834,156,8275,"Java","Old",2014,9.02111503886543
5.605802066296,271,83,3,753,"Python","Old",2015,6.62539236800796
6.31535800152233,552,364,3,4068,"HTML","Old",2016,8.31115254800169
6.26149168432104,523,20,17,68047,"Go","New",2022,11.1279686174934
7.06390396147207,1168,311,5,58,"","Old",2015,4.07753744390572
8.44117570499232,4633,938,19,26075,"Python","Old",2017,10.1687706300444
6.2841341610708,535,106,3,8554,"Python","New",2020,9.05427118632629
9.79233250316997,17895,2281,611,244845,"Python","Old",2018,12.4083847204645
6.3578422665081,576,98,4,186563,"Kotlin","Old",2018,12.1365296227377
5.97635090929793,393,26,8,532,"Objective-C","Old",2014,6.27852142416584
6.0137151560428,408,102,9,328,"Python","Old",2010,5.79605775076537
5.76832099579377,319,21,14,27094,"Python","New",2022,10.2071044880002
6.5424719605068,693,47,9,291,"C#","New",2019,5.67675380226828
6.50578406012823,668,90,6,107,"","Old",2016,4.68213122712422
5.18178355029209,177,65,8,89,"Python","Old",2013,4.49980967033027
6.26530121273771,525,119,58,2216,"TypeScript","Old",2018,7.70391020961631
6.65672652417839,777,15,8,969,"Go","New",2022,6.87729607149743
5.52942908751142,251,57,4,285,"C++","Old",2013,5.65599181081985
7.8739783796045,2627,317,0,1719989,"","New",2022,14.3578290348192
5.81413053182507,334,177,1,17107,"","Old",2014,9.7473014693468
5.47646355193151,238,102,4,23148,"TypeScript","Old",2016,10.0497068620371
5.15905529921453,173,38,34,80503,"JavaScript","New",2019,11.2960621516132
7.67461749736436,2152,3045,10,214001,"Jupyter Notebook","New",2019,12.2737406397547
5.64544689764324,282,74,5,189,"C","New",2020,5.24702407216049
6.76388490856244,865,91,37,13656,"TypeScript","New",2019,9.52200748967842
5.19295685089021,179,60,3,252,"Java","Old",2010,5.53338948872752
6.18826412308259,486,107,10,64,"Python","Old",2015,4.17438726989564
5.80211837537706,330,139,7,208,"C++","Old",2018,5.34233425196481
5.84932477994686,346,9,2,131,"Rust","New",2023,4.88280192258637
5.44673737166631,231,35,0,1087,"Java","Old",2018,6.99209642741589
5.75257263882563,314,67,115,383083,"JavaScript","Old",2017,12.8560095652642
5.22035582507832,184,49,113,1621,"Python","New",2019,7.39141523467536
6.12029741895095,454,50,4,26287,"Swift","New",2020,10.176867840277
6.42162226780652,614,27,13,7687,"Vue","New",2023,8.94741595065013
7.70796153183549,2225,166,8,1330,"Go","Old",2015,7.19368581839511
8.26744895830485,3894,183,31,1005,"","Old",2015,6.91373735065968
6.30809844150953,548,160,4,310,"Java","Old",2012,5.73979291217923
5.64897423816121,283,21,3,31,"C","New",2019,3.46573590279973
5.24702407216049,189,46,14,1361,"JavaScript","New",2019,7.21670948670946
5.71042701737487,301,27,6,26705,"","Old",2015,10.1926435382439
5.27299955856375,194,27,6,260,"C#","Old",2016,5.56452040732269
8.3380665255188,4179,461,34,104,"Python","New",2022,4.65396035015752
8.30819906320645,4056,256,34,769,"Ruby","Old",2009,6.64639051484773
5.61677109766657,274,35,3,2685,"TypeScript","New",2022,7.89580837708318
5.605802066296,271,6,4,249,"","New",2020,5.52146091786225
5.85507192220243,348,38,0,103774,"","Old",2016,11.5499803729212
7.65539064482615,2111,221,24,6265,"Swift","Old",2017,8.74289347151214
6.65801104587075,778,101,27,1279565,"C","Old",2017,14.0620315159011
7.68478394352278,2174,742,36,27,"CSS","Old",2012,3.3322045101752
5.30330490805908,200,37,9,167,"Python","New",2021,5.12396397940326
5.91350300563827,369,112,3,100,"Java","Old",2016,4.61512051684126
6.59578051396131,731,34,2,595,"TypeScript","Old",2017,6.39024066706535
6.07073772800249,432,23,0,1909,"","New",2022,7.55485852104068
6.2803958389602,533,140,1,334,"Python","New",2020,5.81413053182507
5.26269018890489,192,16,35,5299,"JavaScript","Old",2018,8.57546209954021
6.49978704065585,664,97,1,462,"","Old",2014,6.13772705408623
5.64544689764324,282,71,20,14971,"Go","New",2019,9.61393706902432
5.72358510195238,305,42,23,5517,"Python","Old",2017,8.61577075477723
6.1463292576689,466,92,3,3570,"C++","Old",2014,8.18060094759445
5.47646355193151,238,32,9,517,"C++","Old",2013,6.24997524225948
9.08817273800197,8849,2047,210,31762,"Python","Old",2018,10.3660573693384
5.46806014113513,236,209,14,288,"JavaScript","New",2021,5.66642668811243
6.69950034016168,811,93,15,1091,"Shell","Old",2016,6.99576615630485
7.49331724886215,1795,72,21,5404,"Lua","New",2020,8.59507973007331
6.12686918411419,457,45,16,1535,"Python","New",2021,7.33693691370762
5.48479693349065,240,40,15,747,"JavaScript","Old",2012,6.61740297797448
5.95842469302978,386,103,2,3952,"Java","Old",2016,8.28223006329669
5.57215403217776,262,322,6,277,"JavaScript","Old",2017,5.62762111369064
6.35957386867238,577,150,66,3746,"Python","New",2020,8.22871079879369
6.12905021006055,458,134,4,19417,"C","Old",2018,9.87395574993009
5.4553211153577,233,59,0,65906,"Dart","Old",2018,11.0959999363973
6.61606518513282,746,96,15,4328,"TypeScript","Old",2014,8.37309184744198
8.55294636112206,5181,635,57,54,"Python","New",2022,4.00733318523247
5.40267738187228,221,40,26,750,"JavaScript","Old",2018,6.62140565176413
8.91314653915181,7428,240,45,1427,"Go","Old",2014,7.26403014289953
5.93753620508243,378,52,1,6898,"Dart","New",2021,8.83913175254611
6.13988455222626,463,42,24,655,"JavaScript","Old",2018,6.48616078894409
6.50876913697168,670,213,4,351,"HTML","Old",2017,5.8636311755981
7.36581283720947,1580,1369,71,93,"Python","New",2020,4.54329478227
5.65948221575962,286,71,21,821,"JavaScript","Old",2012,6.71174039505618
5.17048399503815,175,9,8,492,"JavaScript","Old",2016,6.20050917404269
7.1731917424866,1303,140,24,158,"Python","Old",2016,5.06890420222023
6.00635315960173,405,88,79,730,"JavaScript","Old",2014,6.59441345974978
6.04500531403601,421,24,7,174,"Kotlin","Old",2018,5.16478597392351
5.42934562895444,227,70,0,23865,"","Old",2017,10.0802101309296
5.15905529921453,173,388,4,8,"JavaScript","New",2020,2.19722457733622
5.48063892334199,239,8,0,17990,"C++","New",2019,9.79762691183662
5.61312810638807,273,41,14,62,"Python","New",2023,4.14313472639153
6.71538338633468,824,376,20,71633,"Python","Old",2018,11.1793251005734
6.7286286130847,835,283,84,765,"PHP","Old",2011,6.64118216974059
6.13988455222626,463,100,257,111298,"Java","Old",2015,11.6199755524973
6.17378610390194,479,35,2,198,"Kotlin","New",2022,5.29330482472449
6.77536609093639,875,63,23,35,"C","Old",2016,3.58351893845611
5.97888576490112,394,79,175,35147,"Shell","Old",2010,10.4673229966157
6.14846829591765,467,84,3,113915,"","New",2022,11.6432166136698
5.87493073085203,355,122,52,31072,"JavaScript","Old",2015,10.3440945538893
7.38150189450671,1605,424,39,103006,"","Old",2011,11.5425522260676
8.9455932708069,7673,656,187,40596,"Go","Old",2016,10.6114494512341
6.25958146406492,522,41,5,794,"PHP","Old",2016,6.67834211465433
5.19849703126583,180,39,46,48526,"Python","Old",2017,10.789875623056
6.08677472691231,439,50,9,10968,"JavaScript","Old",2013,9.30282839141133
7.3065313989395,1489,283,22,1863,"PHP","New",2020,7.53047999524554
6.23441072571837,509,126,4,293,"","Old",2017,5.68357976733868
5.91889385427315,371,38,8,30,"C++","New",2020,3.43398720448515
5.24174701505964,188,14,3,794,"JavaScript","Old",2017,6.67834211465433
5.9427993751267,380,52,135,3778,"Python","New",2021,8.23721470334949
5.4553211153577,233,23,4,2562,"C#","Old",2012,7.84893372636407
6.98007594056176,1074,148,23,3318,"","Old",2018,8.10741881171997
5.92157841964382,372,46,7,1778,"Python","Old",2018,7.48380668766583
5.12396397940326,167,9,1,17,"Ruby","Old",2016,2.89037175789616
6.59987049921284,734,60,8,47022,"Swift","Old",2015,10.7583921226959
6.75925527066369,861,189,2,91,"Shell","New",2019,4.52178857704904
6.80128303447162,898,143,25,6185,"Go","Old",2015,8.73004395324502
6.4377516497364,624,87,51,775,"Python","Old",2011,6.65415252018322
6.37331978957701,585,125,54,2751,"Python","Old",2010,7.92008319905323
5.91620206260743,370,57,31,10496,"JavaScript","Old",2017,9.2588447810358
5.14166355650266,170,8,9,339,"TypeScript","New",2021,5.82894561761021
5.52545293913178,250,72,231,17531,"PHP","New",2020,9.7717830615387
6.4085287910595,606,109,18,9875,"Objective-C","Old",2017,9.19786285046507
8.04590874227078,3120,250,24,746,"Swift","New",2019,6.61606518513282
5.52146091786225,249,46,2,542,"Python","New",2021,6.29710931993394
6.13556489108174,461,198,18,810,"Shell","Old",2012,6.69826805411541
5.96100533962327,387,147,0,431,"Python","Old",2017,6.06842558824411
5.49306144334055,242,29,2,84,"C","Old",2017,4.44265125649032
5.27299955856375,194,107,1,98,"Shell","Old",2013,4.59511985013459
5.52146091786225,249,52,1,517,"","Old",2013,6.24997524225948
5.32787616878958,205,150,6,7336,"","Old",2018,8.900685318714
5.53733426701854,253,24,0,81,"","New",2019,4.40671924726425
6.8351845861473,929,218,22,188,"JavaScript","Old",2017,5.24174701505964
6.07764224334903,435,70,48,10260,"JavaScript","New",2020,9.23610557986221
6.0088131854426,406,81,17,23352,"Python","New",2019,10.0584807345016
6.20859002609663,496,19,7,14647,"JavaScript","Old",2017,9.59205908635435
5.64544689764324,282,68,5,3753,"JavaScript","Old",2017,8.23057721714645
5.91620206260743,370,94,23,3345,"C#","Old",2018,8.11552088154677
5.12396397940326,167,18,3,19,"JavaScript","New",2023,2.99573227355399
5.62040086571715,275,74,6,25,"JavaScript","Old",2015,3.25809653802148
6.3578422665081,576,55,52,151910,"C++","New",2019,11.9310501020251
6.36818718635049,582,66,16,307,"Objective-C","Old",2017,5.73009978297357
5.31811999384422,203,32,5,3069,"Java","Old",2012,8.02943284058124
6.10924758276437,449,88,1,193,"JavaScript","Old",2018,5.26785815906333
5.2257466737132,185,62,4,16,"Shell","Old",2016,2.83321334405622
6.68085467879022,796,90,16,13887,"Shell","Old",2015,9.53878043690013
6.84268328223842,936,127,19,60,"Python","New",2019,4.11087386417331
5.66642668811243,288,30,133,18391,"Python","Old",2017,9.81967106644302
5.86078622346587,350,83,16,1309,"JavaScript","Old",2015,7.1777824161952
7.23128700432762,1381,102,16,23971,"JavaScript","Old",2017,10.0846417615781
9.61913327017702,15049,2249,1,181,"","Old",2014,5.2040066870768
6.21060007702465,497,21,3,271,"Kotlin","New",2019,5.605802066296
5.4249500174814,226,25,6,38,"JavaScript","Old",2018,3.66356164612965
8.24354550792826,3802,165,10,11753,"Swift","Old",2017,9.3719488871726
5.23644196282995,187,75,1,26931,"","New",2020,10.2010704496652
6.34388043412633,568,489,25,594,"","New",2019,6.38856140554563
9.51207326765062,13521,2486,141,25525,"Objective-C","Old",2017,10.1474528195426
6.96602418710611,1059,511,151,21060,"Java","Old",2014,9.95517826794148
5.41164605185504,223,31,1,6650,"Python","New",2021,8.80252249828442
6.880384082186,972,297,135,952254,"TypeScript","New",2020,13.766588135049
6.1246833908942,456,22,3,5119,"Rust","New",2019,8.54090971803355
6.4281052726846,618,227,4,4904,"Java","Old",2012,8.49801037199946
9.13830716907635,9304,437,112,1103,"Python","Old",2016,7.00669522683704
5.63121178182137,278,74,6,417,"Ruby","Old",2009,6.03548143252476
8.9187841379758,7470,200,38,1013,"JavaScript","New",2019,6.92165818415113
6.3261494731551,558,148,15,35051,"Python","Old",2018,10.4645879521757
6.29894924685594,543,61,29,6900,"Python","Old",2014,8.8394216076206
5.35185813347607,210,42,5,108,"Python","Old",2017,4.69134788222914
6.07764224334903,435,44,11,611,"JavaScript","Old",2016,6.41673228251233
5.66296048013595,287,58,23,23115,"Objective-C","Old",2017,10.0482802974377
5.8664680569333,352,131,121,9790,"PHP","Old",2014,9.18921887535407
5.54126354515843,254,105,0,110,"C","Old",2016,4.70953020131233
5.66642668811243,288,61,12,102,"C#","Old",2017,4.63472898822964
5.90263333340137,365,49,5,12349,"C++","New",2022,9.42141134205612
6.50578406012823,668,224,33,3943,"C++","Old",2014,8.27995071572253
5.12989871492307,168,16,0,38,"C","New",2020,3.66356164612965
6.33682573114644,564,34,6,1572,"Python","New",2021,7.36073990305828
5.48479693349065,240,62,2,2798,"JavaScript","Old",2015,7.93701748951545
7.21303165983487,1356,304,1,213,"JavaScript","Old",2017,5.36597601502185
8.71489585024849,6092,1536,1132,4941,"C","Old",2013,8.50552538654856
6.90775527898214,999,249,116,14395,"Java","Old",2013,9.57470566919892
8.17919979842309,3565,860,222,125825,"C","Old",2017,11.7426552791592
5.4510384535657,232,37,22,249,"Go","Old",2017,5.52146091786225
5.94803498918065,382,112,32,8734,"Vue","New",2019,9.07509322256816
6.63068338564237,757,273,15,464,"Python","Old",2017,6.14203740558736
5.94017125272043,379,96,3,964,"Dart","New",2019,6.87212810133899
5.50533153593236,245,21,22,7975,"Shell","New",2022,8.98419231164167
5.14749447681345,171,28,5,2770,"Swift","Old",2015,7.92696354486298
5.3890717298165,218,54,8,4352,"JavaScript","Old",2016,8.3786205415523
7.60738142563979,2012,1071,175,521,"HTML","Old",2012,6.25766758788264
5.61677109766657,274,28,0,160,"Java","Old",2017,5.08140436498446
6.25190388316589,518,111,0,49,"Ruby","Old",2017,3.91202300542815
5.37527840768417,215,32,2,5632,"PHP","New",2021,8.63639743889471
6.80682936039218,903,53,43,3615,"JavaScript","New",2019,8.19312372151207
6.81234509417748,908,171,2,2377,"C","New",2020,7.77401507725073
5.56452040732269,260,39,6,18,"JavaScript","Old",2014,2.94443897916644
6.97541392745595,1069,260,38,589,"Lua","Old",2014,6.38012253689976
5.52146091786225,249,33,1,276,"","New",2021,5.62401750618734
6.1463292576689,466,35,0,91,"Python","Old",2011,4.52178857704904
6.57786135772105,718,145,0,6004,"C#","Old",2016,8.70034773451408
5.8664680569333,352,14,10,107,"","New",2023,4.68213122712422
7.43307534889858,1690,272,36,680,"PHP","Old",2017,6.52356230614951
6.08677472691231,439,912,2,2777,"","New",2021,7.92948652331429
6.84694313958538,940,247,13,249,"Python","Old",2016,5.52146091786225
7.55276208421415,1905,868,48,115826,"C","New",2019,11.6598529775651
6.24804287450843,516,205,25,768464,"HTML","Old",2017,13.5521502976576
7.25417784645652,1413,555,94,488,"Java","Old",2017,6.19236248947487
5.14166355650266,170,26,2,241009,"C++","New",2021,12.3925937053879
5.17048399503815,175,5,1,6947,"C++","New",2023,8.846209127361
5.31811999384422,203,70,9,8993,"Swift","Old",2015,9.10431296733065
5.44241771052179,230,106,0,5786,"","Old",2017,8.66336930157384
6.33327962813969,562,117,31,122,"Python","Old",2013,4.81218435537242
5.78689738136671,325,102,18,293,"JavaScript","Old",2012,5.68357976733868
6.83625927727707,930,49,10,539,"JavaScript","Old",2015,6.29156913955832
6.3279367837292,559,65,11,2438,"JavaScript","Old",2017,7.79934339821592
6.49526555593701,661,139,8,317,"PHP","Old",2010,5.76205138278018
5.79301360838414,327,50,14,36238,"Go","New",2022,10.4978911659572
5.32300997913841,204,44,0,22,"C#","New",2022,3.13549421592915
6.0730445341004,433,15,4,20744,"C","New",2021,9.94006053276697
5.27299955856375,194,16,1,299,"Swift","New",2021,5.7037824746562
5.55295958492162,257,22,2,191,"TypeScript","New",2022,5.25749537202778
5.82008293035236,336,39,2,10794,"C","Old",2011,9.28683834294891
6.03068526026126,415,116,3,164,"JavaScript","Old",2016,5.10594547390058
